0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.12514900106038848,0.07602523015284299,-1.1956115370672553,-0.32365663319540516,-2.3436561632743484,1.6425352049104833,3.1044164203608045,-0.5037762035001554,-0.06545214535075533,-0.42857142857142855,-0.20000000000000015,-0.4000000000000003,-0.4000000000000003,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-1.0,-0.5999999999999998,0.3333333333333333,-1.0,0.5,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,0.19999999999999996,-1.0
0.09318624058827203,-2.4891719720001944,-1.9753974506993495,0.043341414175704966,-0.37178547118607363,2.7257053707568546,2.04261747943701,-0.1309988830857739,-0.5240263685711634,-0.7142857142857143,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3999999999999996,0.8454879529219206,0.3999999999999996,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,0.19999999999999996,-1.0
1.1536717000246233,-0.20022677623286872,-0.6757542613125257,-1.3245603987529786,0.5622585408557406,0.362425008910226,-0.23266596539969187,0.05538977712141686,-0.5903158019627672,0.5714285714285714,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-1.0,-0.5999999999999998,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.33333333333303017,-1.0,0.19999999999999996,-1.0
-0.12514900106038848,2.799080721669144,2.2701036346309413,0.9107913443256018,0.35469320484644856,-1.6069752926286311,-1.1427793433343725,0.05538977712141686,0.49032472069635763,-1.0,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.1999999999999993,2.223901085741546,2.1999999999999993,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,0.19999999999999996,-1.0
0.15946658180304396,-0.6738016443226603,-0.6757542613125257,1.0108817208813592,-0.7869161432046577,0.6578350541410545,1.2841896644914428,-0.037804552982178524,0.4367630705811605,-0.14285714285714285,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8017840169239316,2.8,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,0.19999999999999996,-1.0
0.8963480223672733,-1.6209513805022433,-1.368897295652165,-1.1577431044933828,-1.202046815223242,1.2486551446027117,1.5875607904696696,0.8941387480537752,0.06744545993367076,-0.14285714285714285,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-1.0,-0.7999999999999998,0.0,-1.0,0.5,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,-0.20000000000000007,-1.0
-0.4175622711255588,-0.7132662166634762,-0.24253986485025114,0.8440644266217635,0.45847587285109453,0.5593650390641116,-0.46019430988335447,-0.9697478540181323,-0.5408481346632694,0.2857142857142857,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,0.8454879529219206,1.1999999999999995,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,0.19999999999999996,-1.0
-0.49164029954206867,0.5496000982426344,0.01738877302711357,-0.023385503528133306,0.7698238768650326,-0.5238051267822598,-0.46019430988335447,-0.22419321318936927,0.2823580819851264,0.8571428571428571,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-1.0,-0.5999999999999998,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,0.19999999999999996,-1.0
0.3037237950351947,-1.6604159528430593,-0.24253986485025114,-0.5572008451588389,0.45847587285109453,-0.12992506647448832,-0.6118798728724754,-0.037804552982178524,0.49032472069635763,0.42857142857142855,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.5999999999999998,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-0.4000000000000003,-1.0,-0.4000000000000003,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-0.20000000000000007,-1.0,-0.33333333333303017,-1.0,-0.20000000000000007,-1.0
1.1068855768141959,-1.2263056570940838,-0.8490400198974356,0.4103394615468151,0.2509105368418025,0.5593650390641116,-0.6877226543670322,-0.1309988830857739,0.044738450815258284,0.42857142857142855,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.399999999999999,3.324542715787154,3.399999999999999,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.19999999999999996,-1.0,0.0,-1.0,0.19999999999999996,-1.0
